student_id,subject_id,subjecT_type,grade,semester,year,curriculum
a00b4a2d58030dede1e0020f47521ae6,1076582,เลือกภาค,C+,1,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076013,คณิตศาสตร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076014,อื่นๆ,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076025,ซอฟต์แวร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076029,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076568,เลือกภาค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076015,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
a00b4a2d58030dede1e0020f47521ae6,1076311,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1006030,คณิตศาสตร์,D+,1,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076001,ฮาร์ดแวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076002,ซอฟต์แวร์,C,1,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076003,ฮาร์ดแวร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076004,ซอฟต์แวร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076012,คณิตศาสตร์,C+,2,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1006031,คณิตศาสตร์,B+,3,2561,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076005,ซอฟต์แวร์,C,1,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076006,ฮาร์ดแวร์,C+,1,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076007,เน็ตเวิร์ค,D+,1,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076008,ซอฟต์แวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076009,ฮาร์ดแวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076010,เน็ตเวิร์ค,B+,2,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076253,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076011,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076024,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076026,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076027,เน็ตเวิร์ค,B,1,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076263,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076013,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076014,อื่นๆ,A,2,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076025,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076029,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076568,เลือกภาค,B,2,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076015,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076311,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
cfc97a31724ea1f87e31b5982a3e527c,1076582,เลือกภาค,,1,2564,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1006030,คณิตศาสตร์,C,1,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076001,ฮาร์ดแวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076002,ซอฟต์แวร์,C+,1,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1006031,คณิตศาสตร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076003,ฮาร์ดแวร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076004,ซอฟต์แวร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076012,คณิตศาสตร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076005,ซอฟต์แวร์,C,1,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076006,ฮาร์ดแวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076007,เน็ตเวิร์ค,C+,1,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076008,ซอฟต์แวร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076009,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076010,เน็ตเวิร์ค,C+,2,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076253,คณิตศาสตร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076011,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076024,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076026,ซอฟต์แวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076027,เน็ตเวิร์ค,C,1,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076263,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076582,เลือกภาค,C+,1,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076013,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076014,อื่นๆ,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076025,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076029,เน็ตเวิร์ค,B,2,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076568,เลือกภาค,B,2,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076015,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
0bc632777796379dbb9eec771228eed9,1076311,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1006030,คณิตศาสตร์,D,1,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076001,ฮาร์ดแวร์,B,1,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076002,ซอฟต์แวร์,D,1,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1006031,คณิตศาสตร์,D,2,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076003,ฮาร์ดแวร์,D+,2,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076004,ซอฟต์แวร์,D+,2,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076012,คณิตศาสตร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076006,ฮาร์ดแวร์,C,1,2562,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076007,เน็ตเวิร์ค,D+,1,2562,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076005,ซอฟต์แวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076009,ฮาร์ดแวร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076010,เน็ตเวิร์ค,C,2,2562,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076253,คณิตศาสตร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076008,ซอฟต์แวร์,C,1,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076011,ซอฟต์แวร์,C,1,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076263,ซอฟต์แวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076013,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076014,อื่นๆ,B,2,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076024,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076025,ซอฟต์แวร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076026,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076568,เลือกภาค,,1,2564,วิศวกรรมคอมพิวเตอร์
900d10a86b1319131cbd7fb70fd0ed3f,1076595,เลือกภาค,,1,2564,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1006030,คณิตศาสตร์,C,1,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076001,ฮาร์ดแวร์,B,1,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076002,ซอฟต์แวร์,D,1,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1006031,คณิตศาสตร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076003,ฮาร์ดแวร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076004,ซอฟต์แวร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076012,คณิตศาสตร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076005,ซอฟต์แวร์,C+,1,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076006,ฮาร์ดแวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076007,เน็ตเวิร์ค,B,1,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076008,ซอฟต์แวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076009,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076010,เน็ตเวิร์ค,C+,2,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076253,คณิตศาสตร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076011,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076024,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076026,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076027,เน็ตเวิร์ค,C,1,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076263,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076013,คณิตศาสตร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076014,อื่นๆ,A,2,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076025,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076029,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076568,เลือกภาค,A,2,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076015,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
65365996c5164fe1983a09e6fef3687e,1076311,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1006030,คณิตศาสตร์,B,1,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076001,ฮาร์ดแวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076002,ซอฟต์แวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1006031,คณิตศาสตร์,C+,2,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076003,ฮาร์ดแวร์,B+,2,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076004,ซอฟต์แวร์,A,2,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076012,คณิตศาสตร์,B+,2,2561,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076005,ซอฟต์แวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076006,ฮาร์ดแวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076007,เน็ตเวิร์ค,B+,1,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076008,ซอฟต์แวร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076009,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076010,เน็ตเวิร์ค,C+,2,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076253,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076011,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076021,ฮาร์ดแวร์,A,1,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076024,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076026,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076263,ซอฟต์แวร์,A,1,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076013,คณิตศาสตร์,A,2,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076014,อื่นๆ,A,2,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076022,ฮาร์ดแวร์,A,2,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076023,ฮาร์ดแวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076025,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076582,เลือกภาค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076015,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
a6925b9d8f0bb71cde26d3df31a3d574,1076311,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1006030,คณิตศาสตร์,B,1,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076001,ฮาร์ดแวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076002,ซอฟต์แวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1006031,คณิตศาสตร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076003,ฮาร์ดแวร์,C+,2,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076004,ซอฟต์แวร์,B+,2,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076012,คณิตศาสตร์,A,2,2561,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076005,ซอฟต์แวร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076006,ฮาร์ดแวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076007,เน็ตเวิร์ค,C,1,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076008,ซอฟต์แวร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076009,ฮาร์ดแวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076010,เน็ตเวิร์ค,C+,2,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076253,คณิตศาสตร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076011,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076024,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076026,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076027,เน็ตเวิร์ค,C+,1,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076263,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076013,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076014,อื่นๆ,B+,2,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076025,ซอฟต์แวร์,A,2,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076029,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1076582,เลือกภาค,B,2,2563,วิศวกรรมคอมพิวเตอร์
44ae02b1e659304d4c84bbbe9a0d2ed5,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1006030,คณิตศาสตร์,C+,1,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076001,ฮาร์ดแวร์,B+,1,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076002,ซอฟต์แวร์,B,1,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1006031,คณิตศาสตร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076003,ฮาร์ดแวร์,B,2,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076004,ซอฟต์แวร์,B+,2,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076012,คณิตศาสตร์,C+,2,2561,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076005,ซอฟต์แวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076006,ฮาร์ดแวร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076007,เน็ตเวิร์ค,B,1,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076008,ซอฟต์แวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076009,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076010,เน็ตเวิร์ค,B,2,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076253,คณิตศาสตร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076011,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076024,ซอฟต์แวร์,A,1,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076026,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076027,เน็ตเวิร์ค,B,1,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076263,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076013,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076014,อื่นๆ,A,2,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076025,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076029,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076568,เลือกภาค,A,2,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1006004,เลือกภาค,S,3,2563,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076015,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076311,อื่นๆ,,1,2564,วิศวกรรมคอมพิวเตอร์
0faeb665c628f8c3a41f327a57a8575c,1076582,เลือกภาค,,1,2564,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1006028,เลือกภาค,A,1,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1006030,คณิตศาสตร์,D+,1,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076001,ฮาร์ดแวร์,B,1,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076002,ซอฟต์แวร์,C,1,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076003,ฮาร์ดแวร์,D+,2,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076004,ซอฟต์แวร์,C,2,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076012,คณิตศาสตร์,D+,2,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1006031,คณิตศาสตร์,F,3,2561,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076005,ซอฟต์แวร์,F,1,2562,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076006,ฮาร์ดแวร์,D,1,2562,วิศวกรรมคอมพิวเตอร์
e329684c1acc8491b4f6ef7527479718,1076007,เน็ตเวิร์ค,F,1,2562,วิศวกรรมคอมพิวเตอร์
