student_id,subject_id,subjecT_type,grade(num),grade,semester,year,curriculum
7d52033d2dd37502c500d662a47a1644,01076582,เลือกภาค,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
7d52033d2dd37502c500d662a47a1644,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
7d52033d2dd37502c500d662a47a1644,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
7d52033d2dd37502c500d662a47a1644,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
7d52033d2dd37502c500d662a47a1644,01076595,เลือกภาค,,,1,2564,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01006030,คณิตศาสตร์,3,B,1,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076001,ฮาร์ดแวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076002,ซอฟต์แวร์,2.5,C+,1,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01006031,คณิตศาสตร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076003,ฮาร์ดแวร์,2,C,2,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076004,ซอฟต์แวร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076012,คณิตศาสตร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076006,ฮาร์ดแวร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076007,เน็ตเวิร์ค,1.5,D+,1,2562,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076005,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076009,ฮาร์ดแวร์,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076010,เน็ตเวิร์ค,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076253,คณิตศาสตร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076011,ซอฟต์แวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076022,ฮาร์ดแวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076263,ซอฟต์แวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076008,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076013,คณิตศาสตร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076014,อื่นๆ,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076023,ฮาร์ดแวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076419,เลือกภาค,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076021,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076025,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
6baece4120e979974b4bc831c2e46e3a,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01006030,คณิตศาสตร์,1.5,D+,1,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076001,ฮาร์ดแวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076002,ซอฟต์แวร์,2,C,1,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01006031,คณิตศาสตร์,2,C,2,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076003,ฮาร์ดแวร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076004,ซอฟต์แวร์,3,B,2,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076012,คณิตศาสตร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076005,ซอฟต์แวร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076006,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076007,เน็ตเวิร์ค,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076008,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076009,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076010,เน็ตเวิร์ค,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076253,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076011,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076024,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076026,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076027,เน็ตเวิร์ค,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076263,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076013,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076014,อื่นๆ,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076025,ซอฟต์แวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076029,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076568,เลือกภาค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
1e288fce0b96e3c2028f79cb33365db1,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01006030,คณิตศาสตร์,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076001,ฮาร์ดแวร์,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076002,ซอฟต์แวร์,3,B,1,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01006031,คณิตศาสตร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076003,ฮาร์ดแวร์,3.5,B+,2,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076004,ซอฟต์แวร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076012,คณิตศาสตร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076005,ซอฟต์แวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076006,ฮาร์ดแวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076007,เน็ตเวิร์ค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076008,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076009,ฮาร์ดแวร์,4,A,2,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076010,เน็ตเวิร์ค,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076253,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076011,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076024,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076026,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076027,เน็ตเวิร์ค,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076263,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076013,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076014,อื่นๆ,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076025,ซอฟต์แวร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076029,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01076582,เลือกภาค,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
fe38534f82b88c58b9acc94cd2280246,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01006028,เลือกภาค,2.5,C+,1,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01006030,คณิตศาสตร์,2.5,C+,1,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076001,ฮาร์ดแวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076002,ซอฟต์แวร์,2,C,1,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01006031,คณิตศาสตร์,1,D,2,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076003,ฮาร์ดแวร์,2,C,2,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076004,ซอฟต์แวร์,2,C,2,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076012,คณิตศาสตร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076005,ซอฟต์แวร์,0,F,1,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076006,ฮาร์ดแวร์,1.5,D+,1,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076007,เน็ตเวิร์ค,2,C,1,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076005,ซอฟต์แวร์,4,A,2,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076009,ฮาร์ดแวร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076010,เน็ตเวิร์ค,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076253,คณิตศาสตร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076008,ซอฟต์แวร์,2,C,1,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076011,ซอฟต์แวร์,1,D,1,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076263,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076013,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076014,อื่นๆ,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076024,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076025,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076026,ซอฟต์แวร์,1,D,2,2563,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076568,เลือกภาค,,,1,2564,วิศวกรรมคอมพิวเตอร์
983c2f53568afa2a5274f84504901b31,01076595,เลือกภาค,,,1,2564,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01006030,คณิตศาสตร์,1.5,D+,1,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076001,ฮาร์ดแวร์,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076002,ซอฟต์แวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01006031,คณิตศาสตร์,1.5,D+,2,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076003,ฮาร์ดแวร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076004,ซอฟต์แวร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076012,คณิตศาสตร์,3.5,B+,2,2561,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076005,ซอฟต์แวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076006,ฮาร์ดแวร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076007,เน็ตเวิร์ค,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076008,ซอฟต์แวร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076009,ฮาร์ดแวร์,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076010,เน็ตเวิร์ค,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076253,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076011,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076021,ฮาร์ดแวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076024,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076026,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076263,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076013,คณิตศาสตร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076014,อื่นๆ,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076022,ฮาร์ดแวร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076023,ฮาร์ดแวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076025,ซอฟต์แวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076582,เลือกภาค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
1e66fe46192fa7577a862e0be8c3b608,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01006030,คณิตศาสตร์,2,C,1,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076001,ฮาร์ดแวร์,3,B,1,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076002,ซอฟต์แวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01006031,คณิตศาสตร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076003,ฮาร์ดแวร์,2,C,2,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076004,ซอฟต์แวร์,3,B,2,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076012,คณิตศาสตร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076005,ซอฟต์แวร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076006,ฮาร์ดแวร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076007,เน็ตเวิร์ค,2,C,1,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076008,ซอฟต์แวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076009,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076010,เน็ตเวิร์ค,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076253,คณิตศาสตร์,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076011,ซอฟต์แวร์,2,C,1,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076024,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076026,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076027,เน็ตเวิร์ค,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076263,ซอฟต์แวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076013,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076014,อื่นๆ,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076025,ซอฟต์แวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076029,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076582,เลือกภาค,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
ee23044e57782609ac441d8f66fba96d,01076568,เลือกภาค,,,1,2564,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01006030,คณิตศาสตร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076001,ฮาร์ดแวร์,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076002,ซอฟต์แวร์,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01006031,คณิตศาสตร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076003,ฮาร์ดแวร์,3.5,B+,2,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076004,ซอฟต์แวร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076012,คณิตศาสตร์,4,A,2,2561,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076005,ซอฟต์แวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076006,ฮาร์ดแวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076007,เน็ตเวิร์ค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076008,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076009,ฮาร์ดแวร์,4,A,2,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076010,เน็ตเวิร์ค,4,A,2,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076253,คณิตศาสตร์,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076011,ซอฟต์แวร์,4,A,1,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076024,ซอฟต์แวร์,4,A,1,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076026,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076027,เน็ตเวิร์ค,4,A,1,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076263,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076013,คณิตศาสตร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076014,อื่นๆ,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076025,ซอฟต์แวร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076029,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076582,เลือกภาค,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01006004,เลือกภาค,4,S,3,2563,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076015,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076311,อื่นๆ,,,1,2564,วิศวกรรมคอมพิวเตอร์
78fee4606c034f47f85e9e1a827e4fca,01076595,เลือกภาค,,,1,2564,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01006028,เลือกภาค,4,A,1,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01006030,คณิตศาสตร์,2.5,C+,1,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01076001,ฮาร์ดแวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01076002,ซอฟต์แวร์,3.5,B+,1,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01006031,คณิตศาสตร์,2,C,2,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01076003,ฮาร์ดแวร์,2.5,C+,2,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01076004,ซอฟต์แวร์,3.5,B+,2,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01076012,คณิตศาสตร์,3.5,B+,2,2561,วิศวกรรมคอมพิวเตอร์
0a079386e7934625831ece1087ae915f,01076005,ซอฟต์แวร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
