student_id,subject_id,grade,semester,year,curriculum,grade_num,career
0f6119a28800d31fbb88ceddb6554573,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
d286038da66e0f33e13d60bbbf0082f1,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
7d52033d2dd37502c500d662a47a1644,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
6baece4120e979974b4bc831c2e46e3a,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
1e288fce0b96e3c2028f79cb33365db1,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
fe38534f82b88c58b9acc94cd2280246,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
1e66fe46192fa7577a862e0be8c3b608,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
ee23044e57782609ac441d8f66fba96d,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
78fee4606c034f47f85e9e1a827e4fca,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
0a079386e7934625831ece1087ae915f,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
4e2ea18ed9c76c7f332db21ec6d70300,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
9a584c9433b0dce2524bdb540664c925,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
2b25ba620f6313a62a0727fdae38d13e,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
5b6af9019f3314d91b94ebb885f2d15e,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
9df143495f303d92b1eb424ff91beaa3,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
b7da485f490db705e21b25a09259df92,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
dc0134cb27d951eb280deb4ab8be5e07,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
3b08f22862161220abd730603649188b,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
a4fd048ef78e23677701e62aa5054c12,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
c54366dd8957cabf70e7214a75415a24,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
48ebddf349be8b2040b65be554ef9397,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
a00b4a2d58030dede1e0020f47521ae6,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
cfc97a31724ea1f87e31b5982a3e527c,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
0bc632777796379dbb9eec771228eed9,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
65365996c5164fe1983a09e6fef3687e,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
a6925b9d8f0bb71cde26d3df31a3d574,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
44ae02b1e659304d4c84bbbe9a0d2ed5,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
0faeb665c628f8c3a41f327a57a8575c,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
e329684c1acc8491b4f6ef7527479718,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
5ab661d7ef687243b83f328acd2a8b81,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
839f9b47419d9b8f442514d1da429e34,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
f11625172b8c17383a8f58ef259dab49,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
f8603f1da7a35e80e043bfd2783be840,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
a208cc29835c203e85bd2e42897b654f,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
6dcf0130473ac091c18bd6383454b68e,1006004,S,3,2563,วิศวกรรมคอมพิวเตอร์,4,
0197dc3d32f1d32bbff2a3bff89e69f9,1006010,B,1,2562,วิศวกรรมคอมพิวเตอร์,3,
202b70d32ed8366dbc7a8e5f2768e7ad,1006010,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
ac068230e1755ffd38e2c7f8ccc05c3a,1006012,,1,2564,วิศวกรรมคอมพิวเตอร์,,
0a079386e7934625831ece1087ae915f,1006012,B+,1,2562,วิศวกรรมคอมพิวเตอร์,3.5,
dc0134cb27d951eb280deb4ab8be5e07,1006012,,1,2564,วิศวกรรมคอมพิวเตอร์,,
f11625172b8c17383a8f58ef259dab49,1006012,B+,1,2562,วิศวกรรมคอมพิวเตอร์,3.5,
6dcf0130473ac091c18bd6383454b68e,1006012,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
3034047c2a37f2e02ee9ad4b2c5ac6cf,1006012,A,2,2562,วิศวกรรมคอมพิวเตอร์,4,
e83d051b69b7b9e3ab8d4c40e674f32f,1006012,B+,2,2562,วิศวกรรมคอมพิวเตอร์,3.5,
67c1b7fe74e5e5d10da021a1bf54930d,1006012,A,2,2562,วิศวกรรมคอมพิวเตอร์,4,
d6e0614c148df405e815f9282e6c0fcf,1006012,A,2,2562,วิศวกรรมคอมพิวเตอร์,4,
28bf0440bbd0b973b6e61bd108e87844,1006012,A,2,2562,วิศวกรรมคอมพิวเตอร์,4,
3de165b77ee053c2c52b5c86399b2df3,1006012,B+,2,2562,วิศวกรรมคอมพิวเตอร์,3.5,
9e01dc03c3bea87e5c3cc8ead3dddab1,1006012,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
6047b057af09b08430701e17f9cdb5f8,1006012,A,2,2562,วิศวกรรมคอมพิวเตอร์,4,
d8131aa30a040a65af10d83499af3634,1006012,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
055da404267fbfbd78ea10bb8188bdb6,1006012,B+,1,2563,วิศวกรรมคอมพิวเตอร์,3.5,
251f358142894ef7a54488a4f72f004c,1006012,A,1,2563,วิศวกรรมคอมพิวเตอร์,4,
10403f62fbc716505acb1994de5f9149,1006012,A,2,2563,วิศวกรรมคอมพิวเตอร์,4,
846f22c57d63b8de2f26ae4289df1556,1006012,A,2,2563,วิศวกรรมคอมพิวเตอร์,4,
cefade401cae2bb23ff44a95498c45ba,1006012,A,2,2563,วิศวกรรมคอมพิวเตอร์,4,
0197dc3d32f1d32bbff2a3bff89e69f9,1006015,C+,1,2562,วิศวกรรมคอมพิวเตอร์,2.5,
0197dc3d32f1d32bbff2a3bff89e69f9,1006020,B+,1,2562,วิศวกรรมคอมพิวเตอร์,3.5,
202b70d32ed8366dbc7a8e5f2768e7ad,1006020,T(A),0,2562,วิศวกรรมคอมพิวเตอร์,4,
0197dc3d32f1d32bbff2a3bff89e69f9,1006021,C+,1,2562,วิศวกรรมคอมพิวเตอร์,2.5,
202b70d32ed8366dbc7a8e5f2768e7ad,1006021,T(B+),0,2562,วิศวกรรมคอมพิวเตอร์,3.5,
202b70d32ed8366dbc7a8e5f2768e7ad,1006022,C+,2,2562,วิศวกรรมคอมพิวเตอร์,2.5,
202b70d32ed8366dbc7a8e5f2768e7ad,1006023,B,2,2562,วิศวกรรมคอมพิวเตอร์,3,
0197dc3d32f1d32bbff2a3bff89e69f9,1006024,C+,1,2562,วิศวกรรมคอมพิวเตอร์,2.5,
202b70d32ed8366dbc7a8e5f2768e7ad,1006024,T(A),0,2562,วิศวกรรมคอมพิวเตอร์,4,
202b70d32ed8366dbc7a8e5f2768e7ad,1006025,T(B+),0,2562,วิศวกรรมคอมพิวเตอร์,3.5,
f31df81d081367bb50462e95405acd57,1006028,C+,1,2560,วิศวกรรมคอมพิวเตอร์,2.5,
48c159db28a39eb366ac8ec31b975fb8,1006028,A,1,2560,วิศวกรรมคอมพิวเตอร์,4,
63ff5b2e627f0162eb706e16098a6001,1006028,A,1,2560,วิศวกรรมคอมพิวเตอร์,4,
025f749d7a5d9b5c3f3d57b68e1de9e9,1006028,A,1,2560,วิศวกรรมคอมพิวเตอร์,4,
2a408033cc779781e686fb63ed6b8ce2,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
c8a67d514a86e641f8abce6a7cdb1cb5,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
8015c6ea4266753ba502a8c70c210a05,1006028,B+,1,2561,วิศวกรรมคอมพิวเตอร์,3.5,
1a6a1eff8cab8cce04dcc3a4f0ebb1f1,1006028,B+,1,2561,วิศวกรรมคอมพิวเตอร์,3.5,
7e98b701188cca9b9900a18ff28c7c13,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
6cb87ebe6cfaf4698394a61f17ca1ce5,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
36f5ed894e256f91d91f08029c217396,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
d4031dadfc0c7db1697607c3f59c44a6,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
237d381c7bc9d67d76c480c96ae42d76,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
ac068230e1755ffd38e2c7f8ccc05c3a,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
1a8f7893d0bee04685e919f48d61898d,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
bb4e051171993c63c9e0717260052615,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
09fa44c08869ab3d5d7f7fed4b511fea,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
25b2c1571fe0b94d7d366ab577bbe3af,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
7dc7bc4ed5e70a266c86640ad15ff515,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
54267f89c4f16a691b2de2b31680d9d5,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
3ac00e4c4710ac58f180405f45da8205,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
